clip_result_id,constraint_id,constraint_name,constraint_kind,has_rule_provenance,rule_id,rule_source,provenance_fields,status,message
raw_cad_dataset__all_test_clips__od_only__test_p2__10_assy_3_2,step::raw_cad_dataset__all_test_clips::od_only::test_p2::10_assy_3_2::event_11::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p2__10_assy_3_2__event_11_i,produces,expected_effect,True,effect_install_component_on_target,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_0::c::precondition_remove_requires_component_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_0_in,requires,inferred_precondition,True,precondition_remove_requires_component_installed,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_0::c::effect_remove_component_from_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_0_re,produces,expected_effect,True,effect_remove_component_from_target,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_1::c::precondition_remove_requires_component_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_1_in,requires,inferred_precondition,True,precondition_remove_requires_component_installed,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_1::c::effect_remove_component_from_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_1_re,produces,expected_effect,True,effect_remove_component_from_target,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_2::c::precondition_remove_requires_component_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_2_in,requires,inferred_precondition,True,precondition_remove_requires_component_installed,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_2::c::effect_remove_component_from_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_2_re,produces,expected_effect,True,effect_remove_component_from_target,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_3::c::precondition_remove_requires_component_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_3_in,requires,inferred_precondition,True,precondition_remove_requires_component_installed,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_3::c::effect_remove_component_from_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_3_re,produces,expected_effect,True,effect_remove_component_from_target,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_4::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_4_in,produces,expected_effect,True,effect_install_component_on_target,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_5::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_5_in,requires,inferred_precondition,True,precondition_install_requires_target_installed,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_5::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_5_in,produces,expected_effect,True,effect_install_component_on_target,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_6::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_6_in,requires,inferred_precondition,True,precondition_install_requires_target_installed,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_6::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_6_in,produces,expected_effect,True,effect_install_component_on_target,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_6::c::implicit_domain_required_condition::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_6_al,requires,implicit_assembly_condition,True,implicit_domain_required_condition,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_6::c::safety_domain_requirement::0_0::requiressafety::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_6_se,requiresSafety,safety_constraint,True,safety_domain_requirement,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_7::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_7_in,requires,inferred_precondition,True,precondition_install_requires_target_installed,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_7::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_7_in,produces,expected_effect,True,effect_install_component_on_target,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_7::c::implicit_domain_required_condition::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_7_al,requires,implicit_assembly_condition,True,implicit_domain_required_condition,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_7::c::safety_domain_requirement::0_0::requiressafety::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_7_se,requiresSafety,safety_constraint,True,safety_domain_requirement,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_8::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_8_in,requires,inferred_precondition,True,precondition_install_requires_target_installed,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_8::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_8_in,produces,expected_effect,True,effect_install_component_on_target,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_9::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_9_in,requires,inferred_precondition,True,precondition_install_requires_target_installed,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_9::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_9_in,produces,expected_effect,True,effect_install_component_on_target,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_9::c::implicit_domain_required_condition::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_9_al,requires,implicit_assembly_condition,True,implicit_domain_required_condition,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_9::c::safety_domain_requirement::0_0::requiressafety::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_9_se,requiresSafety,safety_constraint,True,safety_domain_requirement,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_10::c::precondition_remove_requires_component_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_10_i,requires,inferred_precondition,True,precondition_remove_requires_component_installed,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_10::c::effect_remove_component_from_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_10_r,produces,expected_effect,True,effect_remove_component_from_target,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_11::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_11_i,requires,inferred_precondition,True,precondition_install_requires_target_installed,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_11::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_11_i,produces,expected_effect,True,effect_install_component_on_target,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_11::c::implicit_domain_required_condition::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_11_a,requires,implicit_assembly_condition,True,implicit_domain_required_condition,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_11::c::safety_domain_requirement::0_0::requiressafety::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_11_s,requiresSafety,safety_constraint,True,safety_domain_requirement,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_12::c::precondition_remove_requires_component_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_12_i,requires,inferred_precondition,True,precondition_remove_requires_component_installed,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_12::c::effect_remove_component_from_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_12_r,produces,expected_effect,True,effect_remove_component_from_target,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_13::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_13_i,requires,inferred_precondition,True,precondition_install_requires_target_installed,,"rule_id, rule_type",PASS,constraint links to rule provenance
raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1,step::raw_cad_dataset__all_test_clips::od_only::test_p2::12_assy_0_1::event_13::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p2__12_assy_0_1__event_13_i,produces,expected_effect,True,effect_install_component_on_target,,"rule_id, rule_type",PASS,constraint links to rule provenance
