id,type,properties
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasInstallTarget::front_wheel_assy_front_chassis,Predicate,"{""args"": [""front_wheel_assy"", ""front_chassis""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasInstallTarget(front_wheel_assy, front_chassis)"", ""display_name"": ""hasInstallTarget"", ""name"": ""hasInstallTarget"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasInstallTarget::front_wheel_assy_front_chassis"", ""predicate_key"": ""has_install_target"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasInstallTarget::front_wheel_assy_front_chassis"", ""source"": {""fields"": [""components"", ""industreal_component::front_wheel_assy"", ""installation_target""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasLabel::front_wheel_assy_front_wheel_assy,Predicate,"{""args"": [""front_wheel_assy"", ""front_wheel_assy""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasLabel(front_wheel_assy, front_wheel_assy)"", ""display_name"": ""hasLabel"", ""name"": ""hasLabel"", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasLabel::front_wheel_assy_front_wheel_assy"", ""predicate_key"": ""has_label"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasLabel::front_wheel_assy_front_wheel_assy"", ""source"": {""fields"": [""component_id:ID(Component)"", ""display_name"", ""name""], ""file"": ""nodes_components.csv"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasParentComponent::front_wheel_assy_front_chassis,Predicate,"{""args"": [""front_wheel_assy"", ""front_chassis""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasParentComponent(front_wheel_assy, front_chassis)"", ""display_name"": ""hasParentComponent"", ""name"": ""hasParentComponent"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasParentComponent::front_wheel_assy_front_chassis"", ""predicate_key"": ""has_parent_component"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasParentComponent::front_wheel_assy_front_chassis"", ""source"": {""fields"": [""components"", ""industreal_component::front_wheel_assy"", ""parent_component""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_9_273_5,Predicate,"{""args"": [""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9"", 273.5, null], ""category"": ""event"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""hasTimeWindow(event_9, 273.5, None)"", ""display_name"": ""hasTimeWindow"", ""name"": ""hasTimeWindow"", ""notes"": ""End time is inferred from the next distinct event timestamp in the same clip when available; it is null for the final timestamp group."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_9_273_5"", ""predicate_key"": ""has_time_window"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_9_273_5"", ""source"": {""fields"": [""frame:int"", ""time_s:float""], ""file"": ""nodes_events.csv"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::isA::front_wheel_assy_component,Predicate,"{""args"": [""front_wheel_assy"", ""Component""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""isA(front_wheel_assy, Component)"", ""display_name"": ""isA"", ""name"": ""isA"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::isA::front_wheel_assy_component"", ""predicate_key"": ""is_a"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::isA::front_wheel_assy_component"", ""source"": {""fields"": [""components"", ""industreal_component::front_wheel_assy"", ""generic_type""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::isA::front_wheel_assy_wheelassembly,Predicate,"{""args"": [""front_wheel_assy"", ""WheelAssembly""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""isA(front_wheel_assy, WheelAssembly)"", ""display_name"": ""isA"", ""name"": ""isA"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::isA::front_wheel_assy_wheelassembly"", ""predicate_key"": ""is_a"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::isA::front_wheel_assy_wheelassembly"", ""source"": {""fields"": [""components"", ""industreal_component::front_wheel_assy"", ""generic_type""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::requiresInstalledBefore::front_wheel_assy_front_chassis_base,Predicate,"{""args"": [""front_wheel_assy"", ""front_chassis"", ""base""], ""category"": ""entity_metadata"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""requiresInstalledBefore(front_wheel_assy, front_chassis, base)"", ""display_name"": ""requiresInstalledBefore"", ""name"": ""requiresInstalledBefore"", ""notes"": ""Derived from manually authored domain_config.yaml."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::requiresInstalledBefore::front_wheel_assy_front_chassis_base"", ""predicate_key"": ""requires_installed_before"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::requiresInstalledBefore::front_wheel_assy_front_chassis_base"", ""source"": {""fields"": [""components"", ""industreal_component::front_wheel_assy"", ""installation_target""], ""file"": ""config/domain_config.yaml"", ""type"": ""existing_graph_csv""}}"
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_9_front_wheel_assy,Predicate,"{""args"": [""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9"", ""front_wheel_assy""], ""category"": ""object_interaction"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""usesObject(event_9, front_wheel_assy)"", ""display_name"": ""usesObject"", ""name"": ""usesObject"", ""notes"": ""Existing graph marks this ACTS_ON edge as a component; no tool-specific role was available."", ""predicate_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_9_front_wheel_assy"", ""predicate_key"": ""uses_object"", ""short_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_9_front_wheel_assy"", ""source"": {""fields"": ["":START_ID(AssemblyEvent)"", "":END_ID(Component)"", ""role""], ""file"": ""edges_event_component.csv"", ""type"": ""existing_graph_csv""}}"
Rule::effect_install_component_on_target,Rule,"{""display_label"": ""effect_install_component_on_target"", ""display_name"": ""effect_install_component_on_target"", ""rule_id"": ""effect_install_component_on_target"", ""short_id"": ""effect_install_component_on_target""}"
Rule::effect_remove_component_from_target,Rule,"{""display_label"": ""effect_remove_component_from_target"", ""display_name"": ""effect_remove_component_from_target"", ""rule_id"": ""effect_remove_component_from_target"", ""short_id"": ""effect_remove_component_from_target""}"
Rule::implicit_domain_required_condition,Rule,"{""display_label"": ""implicit_domain_required_condition"", ""display_name"": ""implicit_domain_required_condition"", ""rule_id"": ""implicit_domain_required_condition"", ""short_id"": ""implicit_domain_required_condition""}"
Rule::precondition_install_requires_target_installed,Rule,"{""display_label"": ""precondition_install_requires_target_installed"", ""display_name"": ""precondition_install_requires_target_installed"", ""rule_id"": ""precondition_install_requires_target_installed"", ""short_id"": ""precondition_install_requires_target_installed""}"
Rule::precondition_remove_requires_component_installed,Rule,"{""display_label"": ""precondition_remove_requires_component_installed"", ""display_name"": ""precondition_remove_requires_component_installed"", ""rule_id"": ""precondition_remove_requires_component_installed"", ""short_id"": ""precondition_remove_requires_component_installed""}"
Rule::safety_domain_requirement,Rule,"{""display_label"": ""safety_domain_requirement"", ""display_name"": ""safety_domain_requirement"", ""rule_id"": ""safety_domain_requirement"", ""short_id"": ""safety_domain_requirement""}"
Rule::tool_domain_requirement,Rule,"{""display_label"": ""tool_domain_requirement"", ""display_name"": ""tool_domain_requirement"", ""rule_id"": ""tool_domain_requirement"", ""short_id"": ""tool_domain_requirement""}"
Source::0f22e816be2f9da2,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::front_chassis"", ""generic_type""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""0f22e816be2f9da2"", ""source_id"": ""0f22e816be2f9da2"", ""source_type"": ""existing_graph_csv""}"
Source::1a5e02d3427d0035,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::front_chassis_pin"", ""installation_target""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""1a5e02d3427d0035"", ""source_id"": ""1a5e02d3427d0035"", ""source_type"": ""existing_graph_csv""}"
Source::24c437a3c36506f7,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::front_rear_chassis_pin"", ""parent_component""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""24c437a3c36506f7"", ""source_id"": ""24c437a3c36506f7"", ""source_type"": ""existing_graph_csv""}"
Source::32f981ca98efc05f,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::front_chassis_pin"", ""required_conditions"", ""0""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""32f981ca98efc05f"", ""source_id"": ""32f981ca98efc05f"", ""source_type"": ""existing_graph_csv""}"
Source::3441f2577147e2be,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::front_rear_chassis_pin"", ""installation_target""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""3441f2577147e2be"", ""source_id"": ""3441f2577147e2be"", ""source_type"": ""existing_graph_csv""}"
Source::3b31dcf974bf5ac6,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::front_bracket_screw"", ""generic_type""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""3b31dcf974bf5ac6"", ""source_id"": ""3b31dcf974bf5ac6"", ""source_type"": ""existing_graph_csv""}"
Source::3e9e862a166e7097,Source,"{""display_label"": ""existing_graph_csv:edges_event_component.csv"", ""display_name"": ""existing_graph_csv:edges_event_component.csv"", ""fields"": ["":START_ID(AssemblyEvent)"", "":END_ID(Component)"", ""role""], ""file"": ""edges_event_component.csv"", ""short_id"": ""3e9e862a166e7097"", ""source_id"": ""3e9e862a166e7097"", ""source_type"": ""existing_graph_csv""}"
Source::41a8d1954ae8aa9b,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::base"", ""installation_target""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""41a8d1954ae8aa9b"", ""source_id"": ""41a8d1954ae8aa9b"", ""source_type"": ""existing_graph_csv""}"
Source::4908e4ac0ee8ab77,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::front_rear_chassis_pin"", ""generic_type""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""4908e4ac0ee8ab77"", ""source_id"": ""4908e4ac0ee8ab77"", ""source_type"": ""existing_graph_csv""}"
Source::4ab34e1efb9ebb50,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::front_wheel_assy"", ""installation_target""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""4ab34e1efb9ebb50"", ""source_id"": ""4ab34e1efb9ebb50"", ""source_type"": ""existing_graph_csv""}"
Source::64ff9391b0129efa,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::rear_wheel_assy"", ""parent_component""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""64ff9391b0129efa"", ""source_id"": ""64ff9391b0129efa"", ""source_type"": ""existing_graph_csv""}"
Source::6f623f7edb338176,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::front_bracket"", ""generic_type""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""6f623f7edb338176"", ""source_id"": ""6f623f7edb338176"", ""source_type"": ""existing_graph_csv""}"
Source::6fbf312f51873e79,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::front_bracket_screw"", ""installation_target""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""6fbf312f51873e79"", ""source_id"": ""6fbf312f51873e79"", ""source_type"": ""existing_graph_csv""}"
Source::71af7a188e6b809a,Source,"{""display_label"": ""existing_graph_csv:nodes_events.csv"", ""display_name"": ""existing_graph_csv:nodes_events.csv"", ""fields"": [""event_type"", ""action_desc""], ""file"": ""nodes_events.csv"", ""short_id"": ""71af7a188e6b809a"", ""source_id"": ""71af7a188e6b809a"", ""source_type"": ""existing_graph_csv""}"
Source::780873d4aa54ce10,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::rear_wheel_assy"", ""installation_target""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""780873d4aa54ce10"", ""source_id"": ""780873d4aa54ce10"", ""source_type"": ""existing_graph_csv""}"
Source::79dbd827a5b0b380,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::front_bracket"", ""installation_target""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""79dbd827a5b0b380"", ""source_id"": ""79dbd827a5b0b380"", ""source_type"": ""existing_graph_csv""}"
Source::7b7712e022af385f,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::rear_rear_chassis_pin"", ""installation_target""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""7b7712e022af385f"", ""source_id"": ""7b7712e022af385f"", ""source_type"": ""existing_graph_csv""}"
Source::7ffc2407f08a239d,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::front_rear_chassis_pin"", ""safety_requirements"", ""0""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""7ffc2407f08a239d"", ""source_id"": ""7ffc2407f08a239d"", ""source_type"": ""existing_graph_csv""}"
Source::8213ca11a765558c,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::rear_wheel_assy"", ""generic_type""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""8213ca11a765558c"", ""source_id"": ""8213ca11a765558c"", ""source_type"": ""existing_graph_csv""}"
Source::86a1370ca2f36780,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::front_chassis_pin"", ""parent_component""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""86a1370ca2f36780"", ""source_id"": ""86a1370ca2f36780"", ""source_type"": ""existing_graph_csv""}"
Source::8770612fafd13e68,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::rear_chassis"", ""generic_type""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""8770612fafd13e68"", ""source_id"": ""8770612fafd13e68"", ""source_type"": ""existing_graph_csv""}"
Source::87ddf6c8d2a73e60,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::front_wheel_assy"", ""parent_component""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""87ddf6c8d2a73e60"", ""source_id"": ""87ddf6c8d2a73e60"", ""source_type"": ""existing_graph_csv""}"
Source::887e455f49029c74,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::rear_rear_chassis_pin"", ""generic_type""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""887e455f49029c74"", ""source_id"": ""887e455f49029c74"", ""source_type"": ""existing_graph_csv""}"
Source::8de1f4c02f5c4126,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::front_chassis_pin"", ""safety_requirements"", ""0""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""8de1f4c02f5c4126"", ""source_id"": ""8de1f4c02f5c4126"", ""source_type"": ""existing_graph_csv""}"
Source::932954d2df7ede82,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::front_chassis_pin"", ""generic_type""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""932954d2df7ede82"", ""source_id"": ""932954d2df7ede82"", ""source_type"": ""existing_graph_csv""}"
Source::94bec6c3b20df9de,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::rear_chassis"", ""installation_target""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""94bec6c3b20df9de"", ""source_id"": ""94bec6c3b20df9de"", ""source_type"": ""existing_graph_csv""}"
Source::954ccef518381680,Source,"{""display_label"": ""existing_graph_csv:nodes_components.csv"", ""display_name"": ""existing_graph_csv:nodes_components.csv"", ""fields"": [""component_id:ID(Component)"", ""display_name"", ""name""], ""file"": ""nodes_components.csv"", ""short_id"": ""954ccef518381680"", ""source_id"": ""954ccef518381680"", ""source_type"": ""existing_graph_csv""}"
Source::9a3aa01f0a245ff0,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::front_bracket_screw"", ""required_tool""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""9a3aa01f0a245ff0"", ""source_id"": ""9a3aa01f0a245ff0"", ""source_type"": ""existing_graph_csv""}"
Source::9a3eb94d8526dad4,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::front_bracket"", ""parent_component""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""9a3eb94d8526dad4"", ""source_id"": ""9a3eb94d8526dad4"", ""source_type"": ""existing_graph_csv""}"
Source::b76dc6b0163fce4c,Source,"{""display_label"": ""existing_graph_csv:nodes_events.csv"", ""display_name"": ""existing_graph_csv:nodes_events.csv"", ""fields"": [""frame:int"", ""time_s:float""], ""file"": ""nodes_events.csv"", ""short_id"": ""b76dc6b0163fce4c"", ""source_id"": ""b76dc6b0163fce4c"", ""source_type"": ""existing_graph_csv""}"
Source::bc6bf5b90e5e8760,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::front_bracket_screw"", ""parent_component""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""bc6bf5b90e5e8760"", ""source_id"": ""bc6bf5b90e5e8760"", ""source_type"": ""existing_graph_csv""}"
Source::d7035e1df3c0c20c,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::base"", ""generic_type""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""d7035e1df3c0c20c"", ""source_id"": ""d7035e1df3c0c20c"", ""source_type"": ""existing_graph_csv""}"
Source::d78c2ab5a9752856,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::rear_rear_chassis_pin"", ""safety_requirements"", ""0""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""d78c2ab5a9752856"", ""source_id"": ""d78c2ab5a9752856"", ""source_type"": ""existing_graph_csv""}"
Source::d7937904d60a3256,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::front_wheel_assy"", ""generic_type""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""d7937904d60a3256"", ""source_id"": ""d7937904d60a3256"", ""source_type"": ""existing_graph_csv""}"
Source::dab692f89a0b0a30,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::rear_rear_chassis_pin"", ""parent_component""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""dab692f89a0b0a30"", ""source_id"": ""dab692f89a0b0a30"", ""source_type"": ""existing_graph_csv""}"
Source::ddce311badfb2c9f,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::rear_rear_chassis_pin"", ""required_conditions"", ""0""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""ddce311badfb2c9f"", ""source_id"": ""ddce311badfb2c9f"", ""source_type"": ""existing_graph_csv""}"
Source::e4184582678512e2,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::front_chassis"", ""installation_target""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""e4184582678512e2"", ""source_id"": ""e4184582678512e2"", ""source_type"": ""existing_graph_csv""}"
Source::ec931313101ae37a,Source,"{""display_label"": ""existing_graph_csv:domain_config.yaml"", ""display_name"": ""existing_graph_csv:domain_config.yaml"", ""fields"": [""components"", ""industreal_component::front_rear_chassis_pin"", ""required_conditions"", ""0""], ""file"": ""config/domain_config.yaml"", ""short_id"": ""ec931313101ae37a"", ""source_id"": ""ec931313101ae37a"", ""source_type"": ""existing_graph_csv""}"
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0,Step,"{""archive_name"": ""test_p1"", ""clip"": ""03_assy_0_1"", ""clip_result_id"": ""raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""Step 0 [accepted]"", ""display_name"": ""Step 0"", ""has_expected_effect"": true, ""has_rule_coverage"": true, ""index"": 0, ""invalidates_effect_count"": 0, ""matched_rule_count"": 1, ""mode"": ""od_only"", ""produced_constraint_count"": 1, ""run_id"": ""raw_cad_dataset__all_test_clips"", ""schema_version"": ""thesis_layer4_validation.v1"", ""short_id"": ""event_0"", ""source_event_id"": ""raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0"", ""status"": ""accepted"", ""step_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0"", ""unsupported_action"": false, ""warning_count"": 0}"
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1,Step,"{""archive_name"": ""test_p1"", ""clip"": ""03_assy_0_1"", ""clip_result_id"": ""raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""Step 1 [accepted]"", ""display_name"": ""Step 1"", ""has_expected_effect"": true, ""has_rule_coverage"": true, ""index"": 1, ""invalidates_effect_count"": 0, ""matched_rule_count"": 2, ""mode"": ""od_only"", ""produced_constraint_count"": 2, ""run_id"": ""raw_cad_dataset__all_test_clips"", ""schema_version"": ""thesis_layer4_validation.v1"", ""short_id"": ""event_1"", ""source_event_id"": ""raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1"", ""status"": ""accepted"", ""step_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1"", ""unsupported_action"": false, ""warning_count"": 0}"
Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10,Step,"{""archive_name"": ""test_p1"", ""clip"": ""03_assy_0_1"", ""clip_result_id"": ""raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1"", ""conf"": 1.0, ""confidence"": 1.0, ""display_label"": ""Step 10 [accepted]"", ""display_name"": ""Step 10"", ""has_expected_effect"": true, ""has_rule_coverage"": true, ""index"": 10, ""invalidates_effect_count"": 0, ""matched_rule_count"": 2, ""mode"": ""od_only"", ""produced_constraint_count"": 2, ""run_id"": ""raw_cad_dataset__all_test_clips"", ""schema_version"": ""thesis_layer4_validation.v1"", ""short_id"": ""event_10"", ""source_event_id"": ""raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10"", ""status"": ""accepted"", ""step_id"": ""step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10"", ""unsupported_action"": false, ""warning_count"": 0}"
